,,,duration,bytes
92009729,2022-01-04,AT&T Mobility,83251,3331000
92009729,2022-01-05,AT&T Mobility,94944,3386067
92009729,2022-01-06,AT&T Mobility,87608,3485164
92009729,2022-01-07,AT&T Mobility,73019,2672431
92009729,2022-01-08,AT&T Mobility,79745,2923438
92009729,2022-01-09,AT&T Mobility,86209,3219692
92009729,2022-01-10,AT&T Mobility,95813,3939562
92009729,2022-01-11,AT&T Mobility,83652,3116742
92009729,2022-01-12,AT&T Mobility,75559,3045067
92009729,2022-01-13,AT&T Mobility,88792,3301854
92009729,2022-01-14,AT&T Mobility,85806,2715212
92009729,2022-01-15,AT&T Mobility,88821,60530822
92009729,2022-01-16,AT&T Mobility,89310,3742590
92009729,2022-01-17,AT&T Mobility,46235,1736523
92009730,2021-11-25,"T-Mobile USA, Inc",75559,2702359
92009730,2021-11-26,"T-Mobile USA, Inc",100746,3269691
92009730,2021-11-27,"T-Mobile USA, Inc",75559,2747987
92009730,2021-11-28,"T-Mobile USA, Inc",75559,2380745
92009730,2021-11-29,"T-Mobile USA, Inc",100746,3314793
92009730,2021-11-30,"T-Mobile USA, Inc",75559,2790792
92009730,2021-12-01,"T-Mobile USA, Inc",100746,3688238
92009730,2021-12-02,"T-Mobile USA, Inc",75559,2758932
92009730,2021-12-03,"T-Mobile USA, Inc",100746,3683671
92009730,2021-12-04,"T-Mobile USA, Inc",69753,2362418
92009730,2021-12-05,AT&T Mobility,72123,7262374
92009730,2021-12-05,"T-Mobile USA, Inc",9659,1456953
92009730,2021-12-06,AT&T Mobility,42855,4389668
92009730,2021-12-06,"T-Mobile USA, Inc",46938,3387621
92009730,2021-12-07,"T-Mobile USA, Inc",100746,3830075
92009730,2021-12-08,"T-Mobile USA, Inc",75559,2431308
92009730,2021-12-09,"T-Mobile USA, Inc",100746,3955668
92009730,2021-12-10,"T-Mobile USA, Inc",75559,2710663
92009730,2021-12-11,"T-Mobile USA, Inc",75560,3305701
92009730,2021-12-12,"T-Mobile USA, Inc",100745,3476019
92009730,2021-12-13,"T-Mobile USA, Inc",75560,2522519
92009730,2021-12-14,"T-Mobile USA, Inc",100745,3446761
92009730,2021-12-15,"T-Mobile USA, Inc",75560,2886875
92009730,2021-12-16,"T-Mobile USA, Inc",100745,4151278
92009730,2021-12-17,"T-Mobile USA, Inc",75560,3498254
92009730,2021-12-18,"T-Mobile USA, Inc",75559,3223175
92009730,2021-12-19,"T-Mobile USA, Inc",100746,4472465
92009730,2021-12-20,"T-Mobile USA, Inc",75559,2507638
92009730,2021-12-21,"T-Mobile USA, Inc",100745,3556335
92009730,2021-12-22,"T-Mobile USA, Inc",75560,3306858
92009730,2021-12-23,"T-Mobile USA, Inc",100745,3830148
92009730,2021-12-24,"T-Mobile USA, Inc",75560,2470527
92009730,2021-12-25,"T-Mobile USA, Inc",75559,2668608
92009730,2021-12-26,"T-Mobile USA, Inc",100746,3429544
92009730,2021-12-27,"T-Mobile USA, Inc",75559,3356835
92009730,2021-12-28,"T-Mobile USA, Inc",100746,4105232
92009730,2021-12-29,"T-Mobile USA, Inc",75559,2853391
92009730,2021-12-30,"T-Mobile USA, Inc",100746,4390806
92009730,2021-12-31,"T-Mobile USA, Inc",75559,2917537
92009730,2022-01-01,"T-Mobile USA, Inc",75559,3694409
92009730,2022-01-02,"T-Mobile USA, Inc",100746,4303753
92009730,2022-01-03,"T-Mobile USA, Inc",75559,2464377
92009730,2022-01-04,"T-Mobile USA, Inc",100746,3851203
92009730,2022-01-05,"T-Mobile USA, Inc",75559,2671948
92009730,2022-01-06,"T-Mobile USA, Inc",100746,3472255
92009730,2022-01-07,"T-Mobile USA, Inc",75559,2810100
92009730,2022-01-08,"T-Mobile USA, Inc",75559,2457187
92009730,2022-01-09,"T-Mobile USA, Inc",100746,3665754
92009730,2022-01-10,"T-Mobile USA, Inc",75559,2426450
92009730,2022-01-11,"T-Mobile USA, Inc",100746,3573153
92009730,2022-01-12,"T-Mobile USA, Inc",75559,2502688
92009730,2022-01-13,"T-Mobile USA, Inc",92775,3351811
92009730,2022-01-14,"T-Mobile USA, Inc",75561,2296847
92009730,2022-01-15,"T-Mobile USA, Inc",96884,59829017
92009730,2022-01-16,"T-Mobile USA, Inc",75560,2330459
92009730,2022-01-17,"T-Mobile USA, Inc",50373,1453441
92009744,2021-11-25,AT&T Mobility,75559,14112
92009744,2021-11-26,AT&T Mobility,100745,18816
92009744,2021-11-27,AT&T Mobility,75559,14112
92009744,2021-11-28,AT&T Mobility,100746,18816
92009744,2021-11-29,AT&T Mobility,75559,13944
92009744,2021-11-30,AT&T Mobility,97,0
92009744,2021-11-30,"T-Mobile USA, Inc",97329,18144
92009744,2021-12-01,"T-Mobile USA, Inc",75559,14112
92009744,2021-12-02,"T-Mobile USA, Inc",75559,14112
92009744,2021-12-03,"T-Mobile USA, Inc",100745,18816
92009744,2021-12-04,"T-Mobile USA, Inc",75560,14112
92009744,2021-12-05,"T-Mobile USA, Inc",100745,18816
92009744,2021-12-06,"T-Mobile USA, Inc",75559,14112
92009744,2021-12-07,"T-Mobile USA, Inc",100746,18816
92009744,2021-12-08,"T-Mobile USA, Inc",75559,14112
92009744,2021-12-09,"T-Mobile USA, Inc",100745,18816
92009744,2021-12-10,"T-Mobile USA, Inc",75559,13944
92009744,2021-12-11,"T-Mobile USA, Inc",75560,14112
92009744,2021-12-12,"T-Mobile USA, Inc",100745,18816
92009744,2021-12-13,"T-Mobile USA, Inc",75559,14112
92009744,2021-12-14,"T-Mobile USA, Inc",100746,18816
92009744,2021-12-15,"T-Mobile USA, Inc",75559,14112
92009744,2021-12-16,"T-Mobile USA, Inc",100745,18816
92009744,2021-12-17,"T-Mobile USA, Inc",75559,14112
92009744,2021-12-18,"T-Mobile USA, Inc",75559,14112
92009744,2021-12-19,"T-Mobile USA, Inc",107259,20160
92009744,2021-12-20,"T-Mobile USA, Inc",75559,14112
92009744,2021-12-21,"T-Mobile USA, Inc",75559,14112
92009744,2021-12-22,"T-Mobile USA, Inc",100746,18816
92009744,2021-12-23,"T-Mobile USA, Inc",75559,14112
92009744,2021-12-24,"T-Mobile USA, Inc",100745,18816
92009744,2021-12-25,"T-Mobile USA, Inc",71983,13524
92009744,2021-12-26,"T-Mobile USA, Inc",100724,18984
92009744,2021-12-27,"T-Mobile USA, Inc",75559,14112
92009744,2021-12-28,"T-Mobile USA, Inc",100745,18648
92009744,2021-12-29,"T-Mobile USA, Inc",75560,14112
92009744,2021-12-30,"T-Mobile USA, Inc",75559,14112
92009744,2021-12-31,"T-Mobile USA, Inc",100745,18816
92009744,2022-01-01,"T-Mobile USA, Inc",75559,14112
92009744,2022-01-02,"T-Mobile USA, Inc",100746,18816
92009744,2022-01-03,"T-Mobile USA, Inc",75559,14112
92009744,2022-01-04,"T-Mobile USA, Inc",100745,18816
92009744,2022-01-05,"T-Mobile USA, Inc",75559,14112
92009744,2022-01-06,"T-Mobile USA, Inc",75560,13944
92009744,2022-01-07,"T-Mobile USA, Inc",100745,18816
92009744,2022-01-08,"T-Mobile USA, Inc",75559,14112
92009744,2022-01-09,"T-Mobile USA, Inc",100746,18816
92009744,2022-01-10,"T-Mobile USA, Inc",75559,14112
92009744,2022-01-11,AT&T Mobility,50378,9408
92009744,2022-01-11,"T-Mobile USA, Inc",43831,8232
92009744,2022-01-12,AT&T Mobility,79820,14784
92009744,2022-01-13,AT&T Mobility,100745,18984
92009744,2022-01-14,AT&T Mobility,73986,63811055
92009744,2022-01-15,AT&T Mobility,75559,1451324
92009744,2022-01-16,AT&T Mobility,100746,18816
92009744,2022-01-17,AT&T Mobility,25186,4704
92009754,2021-11-25,"T-Mobile USA, Inc",100745,4391530
92009754,2021-11-26,"T-Mobile USA, Inc",75560,2973993
92009754,2021-11-27,"T-Mobile USA, Inc",100746,4537110
92009754,2021-11-28,"T-Mobile USA, Inc",75559,3337647
92009754,2021-11-29,"T-Mobile USA, Inc",75559,3577185
92009754,2021-11-30,"T-Mobile USA, Inc",100746,4372563
92009754,2021-12-01,"T-Mobile USA, Inc",75559,3653401
92009754,2021-12-02,"T-Mobile USA, Inc",100746,4006336
92009754,2021-12-03,"T-Mobile USA, Inc",75560,12399200
92009754,2021-12-04,"T-Mobile USA, Inc",100745,18002321
92009754,2021-12-05,"T-Mobile USA, Inc",75560,13390683
92009754,2021-12-06,"T-Mobile USA, Inc",75559,8756681
92009754,2021-12-07,"T-Mobile USA, Inc",86338,4071658
92009754,2021-12-08,AT&T Mobility,74129,2777024
92009754,2021-12-08,"T-Mobile USA, Inc",19835,847183
92009754,2021-12-09,AT&T Mobility,100746,3896658
92009754,2021-12-10,AT&T Mobility,71083,3029366
92009754,2021-12-11,AT&T Mobility,100746,4437970
92009754,2021-12-12,AT&T Mobility,79158,3112722
92009754,2021-12-13,AT&T Mobility,75566,3036150
92009754,2021-12-14,AT&T Mobility,100745,4010748
92009754,2021-12-15,AT&T Mobility,75560,3081836
92009754,2021-12-16,AT&T Mobility,100745,4354847
92009754,2021-12-17,AT&T Mobility,41364,2880891
92009754,2021-12-17,"T-Mobile USA, Inc",46947,3263079
92009754,2021-12-18,"T-Mobile USA, Inc",75560,3170395
92009754,2021-12-19,"T-Mobile USA, Inc",75559,4038392
92009754,2021-12-20,"T-Mobile USA, Inc",100746,3613206
92009754,2021-12-21,"T-Mobile USA, Inc",75559,3262861
92009754,2021-12-22,"T-Mobile USA, Inc",100746,4622545
92009754,2021-12-23,"T-Mobile USA, Inc",75560,3267168
92009754,2021-12-24,"T-Mobile USA, Inc",100745,4034055
92009754,2021-12-25,"T-Mobile USA, Inc",75560,2775761
92009754,2021-12-26,"T-Mobile USA, Inc",75559,3059111
92009754,2021-12-27,"T-Mobile USA, Inc",100746,4551980
92009754,2021-12-28,"T-Mobile USA, Inc",75559,2840226
92009754,2021-12-29,"T-Mobile USA, Inc",100746,4217854
92009754,2021-12-30,"T-Mobile USA, Inc",75559,3758391
92009754,2021-12-31,"T-Mobile USA, Inc",100746,3855175
92009754,2022-01-01,"T-Mobile USA, Inc",75560,4034851
92009754,2022-01-02,"T-Mobile USA, Inc",75559,3027437
92009754,2022-01-03,"T-Mobile USA, Inc",100746,4146102
92009754,2022-01-04,"T-Mobile USA, Inc",75559,3509160
92009754,2022-01-05,"T-Mobile USA, Inc",100746,3959201
92009754,2022-01-06,"T-Mobile USA, Inc",75559,2618712
92009754,2022-01-07,"T-Mobile USA, Inc",100746,3802937
92009754,2022-01-08,"T-Mobile USA, Inc",75559,3462133
92009754,2022-01-09,"T-Mobile USA, Inc",75560,2799253
92009754,2022-01-10,"T-Mobile USA, Inc",100746,3806975
92009754,2022-01-11,"T-Mobile USA, Inc",75559,3641554
92009754,2022-01-12,"T-Mobile USA, Inc",100746,3716560
92009754,2022-01-13,"T-Mobile USA, Inc",75559,2857213
92009754,2022-01-14,"T-Mobile USA, Inc",100746,3594203
92009754,2022-01-15,"T-Mobile USA, Inc",74690,61761535
92009754,2022-01-16,"T-Mobile USA, Inc",100746,3249657
92009754,2022-01-17,"T-Mobile USA, Inc",25186,1030611
92009758,2021-11-25,AT&T Mobility,75560,14112
92009758,2021-11-26,AT&T Mobility,100746,18816
92009758,2021-11-27,AT&T Mobility,75559,14112
92009758,2021-11-28,AT&T Mobility,100746,18816
92009758,2021-11-29,AT&T Mobility,75560,14112
92009758,2021-11-30,AT&T Mobility,75559,14112
92009758,2021-12-01,AT&T Mobility,100746,18816
92009758,2021-12-02,AT&T Mobility,75560,14112
92009758,2021-12-03,AT&T Mobility,100746,18648
92009758,2021-12-04,AT&T Mobility,82890,15624
92009758,2021-12-05,AT&T Mobility,75560,14112
92009758,2021-12-06,AT&T Mobility,100745,18816
92009758,2021-12-07,AT&T Mobility,75560,59107
92009758,2021-12-08,AT&T Mobility,100746,18816
92009758,2021-12-09,AT&T Mobility,75559,14112
92009758,2021-12-10,AT&T Mobility,75560,14112
92009758,2021-12-11,AT&T Mobility,100746,18816
92009758,2021-12-12,AT&T Mobility,75559,14112
92009758,2021-12-13,AT&T Mobility,100746,18984
92009758,2021-12-14,AT&T Mobility,75560,14112
92009758,2021-12-15,AT&T Mobility,100746,18816
92009758,2021-12-16,AT&T Mobility,75559,14112
92009758,2021-12-17,AT&T Mobility,75560,14112
92009758,2021-12-18,AT&T Mobility,100745,18816
92009758,2021-12-19,AT&T Mobility,75560,14112
92009758,2021-12-20,AT&T Mobility,100746,18816
92009758,2021-12-21,AT&T Mobility,75559,14112
92009758,2021-12-22,AT&T Mobility,100746,18816
92009758,2021-12-23,AT&T Mobility,75560,14112
92009758,2021-12-24,AT&T Mobility,100746,18816
92009758,2021-12-25,AT&T Mobility,75559,14196
92009758,2021-12-26,AT&T Mobility,75560,14112
92009758,2021-12-27,AT&T Mobility,95538,24807
92009758,2021-12-28,AT&T Mobility,75560,14112
92009758,2021-12-29,AT&T Mobility,100746,18984
92009758,2021-12-30,AT&T Mobility,75559,14112
92009758,2021-12-31,AT&T Mobility,100746,18816
92009758,2022-01-01,AT&T Mobility,75560,14112
92009758,2022-01-02,AT&T Mobility,100745,90526
92009758,2022-01-03,AT&T Mobility,75560,13944
92009758,2022-01-04,AT&T Mobility,75559,14280
92009758,2022-01-05,AT&T Mobility,100746,18816
92009758,2022-01-06,AT&T Mobility,80773,21791
92009758,2022-01-07,AT&T Mobility,100745,18816
92009758,2022-01-08,AT&T Mobility,75560,14112
92009758,2022-01-09,AT&T Mobility,75559,14112
92009758,2022-01-10,AT&T Mobility,100746,18900
92009758,2022-01-11,AT&T Mobility,57617,10752
92009758,2022-01-11,"T-Mobile USA, Inc",25192,4704
92009758,2022-01-12,"T-Mobile USA, Inc",75559,761153
92009758,2022-01-13,"T-Mobile USA, Inc",100747,55547
92009758,2022-01-14,"T-Mobile USA, Inc",75559,47546
92009758,2022-01-15,"T-Mobile USA, Inc",100746,21123
92009758,2022-01-16,"T-Mobile USA, Inc",75559,14112
92009758,2022-01-17,"T-Mobile USA, Inc",25187,4704
92009782,2021-11-25,AT&T Mobility,75560,2966400
92009782,2021-11-26,AT&T Mobility,102769,4005580
92009782,2021-11-27,AT&T Mobility,75560,3058184
92009782,2021-11-28,AT&T Mobility,100746,3443009
92009782,2021-11-29,AT&T Mobility,75559,2861983
92009782,2021-11-30,AT&T Mobility,100746,3548200
92009782,2021-12-01,AT&T Mobility,75560,3226870
92009782,2021-12-02,AT&T Mobility,75560,3157288
92009782,2021-12-03,AT&T Mobility,100746,3764873
92009782,2021-12-04,AT&T Mobility,75559,2785292
92009782,2021-12-05,AT&T Mobility,100746,3779601
92009782,2021-12-06,AT&T Mobility,75560,3479722
92009782,2021-12-07,AT&T Mobility,100746,3574607
92009782,2021-12-08,AT&T Mobility,75560,2571578
92009782,2021-12-09,AT&T Mobility,75559,3599521
92009782,2021-12-10,AT&T Mobility,100746,3848170
92009782,2021-12-11,AT&T Mobility,75560,2705965
92009782,2021-12-12,AT&T Mobility,100746,3993480
92009782,2021-12-13,AT&T Mobility,75559,2935197
92009782,2021-12-14,AT&T Mobility,100747,4099531
92009782,2021-12-15,AT&T Mobility,75559,2663559
92009782,2021-12-16,AT&T Mobility,75560,3421121
92009782,2021-12-17,AT&T Mobility,100746,3961083
92009782,2021-12-18,AT&T Mobility,75559,3228513
92009782,2021-12-19,AT&T Mobility,100746,4457129
92009782,2021-12-20,AT&T Mobility,82951,3578854
92009782,2021-12-21,AT&T Mobility,75560,2942454
92009782,2021-12-22,AT&T Mobility,83914,3700539
92009782,2021-12-23,AT&T Mobility,100746,3483342
92009782,2021-12-24,AT&T Mobility,75560,2703111
92009782,2021-12-25,AT&T Mobility,100746,3834014
92009782,2021-12-26,AT&T Mobility,75559,2792221
92009782,2021-12-27,AT&T Mobility,100747,5049334
92009782,2021-12-28,AT&T Mobility,75559,2925458
92009782,2021-12-29,AT&T Mobility,75560,3105205
92009782,2021-12-30,AT&T Mobility,107803,5249643
92009782,2021-12-31,AT&T Mobility,64277,2264608
92009782,2022-01-01,AT&T Mobility,100747,5022380
92009782,2022-01-02,AT&T Mobility,74144,2987407
92009782,2022-01-03,AT&T Mobility,100746,3629498
92009782,2022-01-04,AT&T Mobility,75559,3348016
92009782,2022-01-05,AT&T Mobility,100746,4094765
92009782,2022-01-06,AT&T Mobility,84881,2918190
92009782,2022-01-07,AT&T Mobility,75559,2913867
92009782,2022-01-08,AT&T Mobility,100746,4171473
92009782,2022-01-09,AT&T Mobility,75560,2750693
92009782,2022-01-10,AT&T Mobility,75559,2760997
92009782,2022-01-11,AT&T Mobility,87238,3643385
92009782,2022-01-11,"T-Mobile USA, Inc",10617,292232
92009782,2022-01-12,AT&T Mobility,75560,3171003
92009782,2022-01-13,AT&T Mobility,104674,3813977
92009782,2022-01-14,AT&T Mobility,87744,3326069
92009782,2022-01-15,AT&T Mobility,46636,6270590
92009782,2022-01-15,"T-Mobile USA, Inc",16926,678882
92009782,2022-01-16,AT&T Mobility,92629,56591507
92009782,2022-01-17,AT&T Mobility,50373,1791300
92009800,2021-11-25,"T-Mobile USA, Inc",75559,3578121
92009800,2021-11-26,"T-Mobile USA, Inc",100746,3975004
92009800,2021-11-27,"T-Mobile USA, Inc",79776,3593650
92009800,2021-11-28,"T-Mobile USA, Inc",75559,3394764
92009800,2021-11-29,"T-Mobile USA, Inc",100746,4543669
92009800,2021-11-30,"T-Mobile USA, Inc",75560,3418145
92009800,2021-12-01,"T-Mobile USA, Inc",92490,6998572
92009800,2021-12-02,"T-Mobile USA, Inc",100746,13849648
92009800,2021-12-03,AT&T Mobility,21817,1669558
92009800,2021-12-03,"T-Mobile USA, Inc",42537,5721131
92009800,2021-12-04,AT&T Mobility,100746,8803211
92009800,2021-12-05,AT&T Mobility,75559,6089938
92009800,2021-12-06,AT&T Mobility,100746,7605936
92009800,2021-12-07,AT&T Mobility,90067,3967103
92009800,2021-12-08,AT&T Mobility,75560,3255465
92009800,2021-12-09,AT&T Mobility,75559,3769848
92009800,2021-12-10,AT&T Mobility,100746,4861576
92009800,2021-12-11,AT&T Mobility,75560,3824207
92009800,2021-12-12,AT&T Mobility,100745,4273300
92009800,2021-12-13,AT&T Mobility,75560,2627248
92009800,2021-12-14,AT&T Mobility,81604,3309870
92009800,2021-12-15,AT&T Mobility,81598,3312445
92009800,2021-12-16,AT&T Mobility,107920,15520697
92009800,2021-12-17,AT&T Mobility,75559,12575981
92009800,2021-12-18,AT&T Mobility,83250,3447699
92009800,2021-12-19,AT&T Mobility,100745,4567050
92009800,2021-12-20,AT&T Mobility,65988,3016151
92009800,2021-12-21,AT&T Mobility,100746,3943775
92009800,2021-12-22,AT&T Mobility,75559,3915751
92009800,2021-12-23,AT&T Mobility,100746,4296262
92009800,2021-12-24,AT&T Mobility,75560,2647359
92009800,2021-12-25,AT&T Mobility,100746,3509269
92009800,2021-12-26,AT&T Mobility,75559,2969963
92009800,2021-12-27,AT&T Mobility,75559,3494345
92009800,2021-12-28,AT&T Mobility,104906,3919986
92009800,2021-12-29,AT&T Mobility,75560,3124286
92009800,2021-12-30,AT&T Mobility,100746,4493662
92009800,2021-12-31,AT&T Mobility,75559,2947228
92009800,2022-01-01,AT&T Mobility,75559,3599019
92009800,2022-01-02,AT&T Mobility,100746,4055578
92009800,2022-01-03,AT&T Mobility,75560,2975921
92009800,2022-01-04,AT&T Mobility,100746,4196991
92009800,2022-01-05,AT&T Mobility,87354,3816781
92009800,2022-01-06,AT&T Mobility,75559,3018269
92009800,2022-01-07,AT&T Mobility,100516,4358256
92009800,2022-01-08,AT&T Mobility,75559,2884442
92009800,2022-01-09,AT&T Mobility,75560,3166547
92009800,2022-01-10,AT&T Mobility,97582,3430549
92009800,2022-01-11,AT&T Mobility,75559,3300863
92009800,2022-01-12,AT&T Mobility,100746,3813996
92009800,2022-01-13,AT&T Mobility,79462,59892354
92009800,2022-01-14,AT&T Mobility,100746,3254188
92009800,2022-01-15,AT&T Mobility,75559,2616290
92009800,2022-01-16,AT&T Mobility,75560,2556362
92009800,2022-01-17,AT&T Mobility,50373,1624115
92009806,2021-11-25,AT&T Mobility,75560,2917583
92009806,2021-11-26,AT&T Mobility,100746,3455565
92009806,2021-11-27,AT&T Mobility,75559,2512148
92009806,2021-11-28,AT&T Mobility,75559,2688941
92009806,2021-11-29,AT&T Mobility,100746,3608229
92009806,2021-11-30,AT&T Mobility,75560,2599848
92009806,2021-12-01,AT&T Mobility,100746,3765120
92009806,2021-12-02,AT&T Mobility,75559,2775094
92009806,2021-12-03,AT&T Mobility,100746,8596272
92009806,2021-12-04,AT&T Mobility,75560,6969530
92009806,2021-12-05,AT&T Mobility,75559,6957818
92009806,2021-12-06,AT&T Mobility,100746,9226587
92009806,2021-12-07,AT&T Mobility,75559,9036120
92009806,2021-12-08,AT&T Mobility,100746,12259752
92009806,2021-12-09,AT&T Mobility,75560,10066183
92009806,2021-12-10,AT&T Mobility,100746,13131125
92009806,2021-12-11,AT&T Mobility,75559,9442702
92009806,2021-12-12,AT&T Mobility,75560,9281722
92009806,2021-12-13,AT&T Mobility,106192,13240404
92009806,2021-12-14,AT&T Mobility,82262,11106619
92009806,2021-12-15,AT&T Mobility,75560,8586429
92009806,2021-12-16,AT&T Mobility,100746,12864968
92009806,2021-12-17,AT&T Mobility,75153,9432867
92009806,2021-12-18,AT&T Mobility,100746,13781975
92009806,2021-12-19,AT&T Mobility,76181,9801725
92009806,2021-12-20,AT&T Mobility,75559,3285661
92009806,2021-12-21,AT&T Mobility,100746,4023173
92009806,2021-12-22,AT&T Mobility,75560,3025619
92009806,2021-12-23,AT&T Mobility,100212,3600471
92009806,2021-12-24,AT&T Mobility,75560,3004310
92009806,2021-12-25,AT&T Mobility,93844,3361089
92009806,2021-12-26,AT&T Mobility,75559,2569496
92009806,2021-12-27,AT&T Mobility,100746,4198057
92009806,2021-12-28,AT&T Mobility,75560,3104861
92009806,2021-12-29,AT&T Mobility,80419,3057077
92009806,2021-12-30,AT&T Mobility,100746,4342245
92009806,2021-12-31,AT&T Mobility,75559,2978917
92009806,2022-01-01,AT&T Mobility,100746,4637418
92009806,2022-01-02,AT&T Mobility,75560,2961426
92009806,2022-01-03,AT&T Mobility,75559,3212597
92009806,2022-01-04,AT&T Mobility,100746,3649304
92009806,2022-01-05,AT&T Mobility,75560,2693143
92009806,2022-01-06,AT&T Mobility,100745,3524898
92009806,2022-01-07,AT&T Mobility,75560,2443837
92009806,2022-01-08,AT&T Mobility,100746,3633428
92009806,2022-01-09,AT&T Mobility,75559,2865932
92009806,2022-01-10,AT&T Mobility,6925,379076
92009806,2022-01-10,"T-Mobile USA, Inc",72215,3046695
92009806,2022-01-11,"T-Mobile USA, Inc",100745,3943583
92009806,2022-01-12,"T-Mobile USA, Inc",75560,2811739
92009806,2022-01-13,"T-Mobile USA, Inc",100746,3674154
92009806,2022-01-14,"T-Mobile USA, Inc",75559,2359365
92009806,2022-01-15,"T-Mobile USA, Inc",90942,59977191
92009806,2022-01-16,"T-Mobile USA, Inc",75559,2481589
92009806,2022-01-17,"T-Mobile USA, Inc",50373,1791890
92009820,2021-11-25,AT&T Mobility,75560,3361327
92009820,2021-11-26,AT&T Mobility,100746,4332669
92009820,2021-11-27,AT&T Mobility,75559,3466667
92009820,2021-11-28,AT&T Mobility,75559,3410523
92009820,2021-11-29,AT&T Mobility,100746,4373024
92009820,2021-11-30,AT&T Mobility,75560,3538595
92009820,2021-12-01,AT&T Mobility,100746,4884312
92009820,2021-12-02,AT&T Mobility,2168,45249
92009820,2021-12-02,"T-Mobile USA, Inc",71976,5902037
92009820,2021-12-03,"T-Mobile USA, Inc",100746,7813921
92009820,2021-12-04,"T-Mobile USA, Inc",75559,6597811
